x,y,label
0.12402888911494742,-0.4281975752434396,1
0.30183934134374013,-0.40436853349820423,1
0.9336815956553073,-0.5730939528995369,1
0.4039964861601011,0.9046003211650264,-1
0.0007936598712880993,0.016038680571038952,1
-0.6044538304396897,0.9239615367883545,-1
-0.8769435061052013,0.24913368183363874,-1
-0.7830499592345698,0.6441219321740401,-1
0.819546989233364,0.3661960628174685,-1
1.1794866847181618,-0.5745811176700436,1
1.5721207370805301,-0.5272899262488567,1
1.9629166490875327,0.3272263317551467,1
0.05490180261961637,1.1495404417530237,-1
0.5782290237183142,0.7648626105379828,-1
1.868842460662784,0.11243189602134471,1
1.8299861704900746,0.21089526899468897,1
1.8824539682262331,0.20929129573618682,1
1.7541109656662994,-0.19606328123510006,1
0.8831345532042066,0.31724952044229904,-1
0.8439372469009844,0.430258117654606,-1
0.8845936440607909,-0.4744279012076721,1
0.1633634342689537,0.3187191781834538,1
2.00457137903416,0.03172439657157772,1
1.3365887924098074,-0.5526108691858779,1
0.2321949258455237,0.35327510540402474,1
1.8693471716353778,-0.11299957113081754,1
0.01632678835432129,0.9391066826306572,-1
1.117716746420289,0.282886854097352,-1
-0.9201265984999806,0.33915173465345533,-1
0.1259889942548601,0.17872220584467668,1
0.46462723791610117,1.0668117254688798,-1
0.20710329323268137,0.2762600645015563,1
1.3891188505123102,-0.4525909715914999,1
0.4503804601973408,0.7217602215858415,-1
1.88067504117786,0.17424166939971472,1
1.0240209009083632,0.14131516855352694,-1
1.978565308757514,0.2285388078205129,1
-0.8059730566192351,0.6085499886868417,-1
-0.01067455200766787,0.8969568609048988,-1
-0.7950530122151418,0.3819853737001288,-1
1.5646508894245057,-0.24642808484673084,1
-0.03601769446272829,0.9193654102309688,-1
2.200033459171211,0.3391088467448805,1
2.070272319497835,0.0762236331034255,1
0.8115204885630811,0.8219848039739518,-1
0.04531383694200371,0.01101553259043457,1
-0.02573555514372132,1.070846577082002,-1
-0.7384761544588163,0.5409013777075946,-1
-0.22764705637955035,1.0271619773123848,-1
0.7636558899693843,-0.6049949784661911,1
-0.4328220703169828,0.8306514947231299,-1
0.8311710142099976,-0.35688773112964356,1
0.14453453782051118,0.10947842218440165,1
-0.7158178431756141,0.3688278267790117,-1
-0.05108652394512311,1.068718256396208,-1
1.3681342928634277,-0.5273229749286171,1
1.2428306844190213,-0.5681097302157992,1
1.133146216332956,-0.7051373630898283,1
0.132276742381342,0.3531242960613179,1
1.002104679320615,-0.09039393816094321,-1
1.044141731154426,0.37294715099837183,-1
0.9041918406888877,0.5324978736703272,-1
0.07131615455222991,0.26844370509755416,1
-0.3316687448197445,1.0202630141418878,-1
0.23560191400305946,-0.04821264241170162,1
1.6526294007366154,-0.343743148426358,1
0.19275189623376343,-0.09220045222296906,1
2.0916580065740584,0.07804566931362755,1
-1.0387303947481221,0.13583525210091543,-1
-1.0402107221919898,0.18856359431800918,-1
0.30311783240158874,0.931769109292858,-1
0.8905781689698011,0.4761433603756583,-1
0.20821572840100788,-0.06479894820857504,1
0.03063205559568155,0.10428634673675383,1
0.6811791640996735,-0.3057158291239274,1
-0.6052598057044167,0.8133413247053461,-1
1.9712503776402028,-0.02122488398481013,1
-0.5340065765837398,0.8304529183206852,-1
0.7977563128841841,0.5883337020048336,-1
2.045912057024605,0.1775800943587848,1
-0.05657186663244894,0.3824886483150264,1
-0.7784331372991355,0.6482279885043869,-1
1.0748269909610053,-0.5638870374550559,1
-0.005606297205741517,0.2127020796385066,1
0.9355967245612336,0.603640920629485,-1
0.6324156760014369,0.8583252471167939,-1
-1.0751918545873411,0.563485334577099,-1
-0.13385430945812407,1.0094846185139892,-1
0.7406436997801048,0.5161975548580784,-1
0.894507902371871,0.013072405756181502,-1
1.2039373915034448,-0.4509766111671067,1
-0.010101385548413264,0.7740610348788235,-1
1.2270303538366936,-0.6493597968198632,1
-0.024277028723037303,0.9200732406868122,-1
0.07827652712675665,-0.1433076710409795,1
-0.032950127601120316,0.8130440290490138,-1
0.8962715993724323,0.652781879940959,-1
-0.4395356548887609,0.962138317867045,-1
-1.061501222064405,-0.047509038729258234,-1
-0.09432886135135932,0.9908204836293135,-1
0.29025378352911596,1.0993949488955352,-1
1.6002923227152688,0.08783260109142446,1
-0.9422510299034497,0.35756264397493565,-1
0.7098310026225132,0.9028577990576311,-1
0.08334882103877683,1.1217623822001113,-1
1.4748361925000382,-0.43338259625045106,1
-0.9544791315695653,0.41376590284199033,-1
0.02104366096665935,0.9807388596059323,-1
-0.9857584999223767,0.7775399191472735,-1
1.0934204239119851,0.42392719546136753,-1
0.8745753151948205,0.4468686898171571,-1
0.013743118016380618,-0.12135257558727203,1
-0.19479392565208115,1.180238545334865,-1
0.893093851109243,-0.5011120912482894,1
0.6829519984067054,0.653566916850375,-1
0.8097642231809079,0.5173751292545652,-1
-0.08098509103362803,0.9564836362411384,-1
-0.5567136288214378,0.8475485003876039,-1
-0.918925603375932,0.3858097302098947,-1
-0.22453972305686848,0.8992523773742398,-1
-0.8408421499239427,0.29546185865066077,-1
1.5593295395892743,-0.40068065110155116,1
1.73121746427872,-0.18196521467545787,1
-0.2748428349509049,1.025705367776667,-1
1.9875274418216147,0.13340739809370883,1
-1.0464933180031653,0.12029084840781953,-1
-0.2302730232029837,0.808582790549956,-1
1.9832969862790317,0.19404412586807074,1
1.12737219213956,-0.4801733301157528,1
1.9530677708679844,0.05185061172820513,1
0.5721749415726314,-0.4755358153867729,1
1.0798382146129788,0.5387512324032908,-1
0.6016254951180371,0.9181831916690437,-1
1.6493410577121057,-0.23198009595551247,1
-0.43177223665902087,0.7574037585273322,-1
1.0627167015594732,0.15541019902497447,-1
0.41097405607930626,0.8068604521335618,-1
1.536055366161521,-0.393538622480271,1
1.9429828913507738,0.30049274119955344,1
1.1290223495033407,-0.523170339332123,1
-1.0743487977560386,0.2236699961200559,-1
2.0889808875622826,0.367255043947867,1
-0.8148906589824546,0.6121344469755435,-1
1.7953473692560227,-0.1548674905246958,1
1.8862975694926785,0.20700178303800343,1
1.5607885810975797,-0.27790796453337163,1
-0.38054430678682427,1.0177829295989644,-1
-0.7316506032211616,1.0329914995151752,-1
1.6009517121542052,-0.21645610996081238,1
0.6680075564580295,0.9267439843773947,-1
0.8589158495947936,-0.5259554327667124,1
1.9068546721301134,0.38804559434750924,1
0.09472613861359797,1.089427169801274,-1
0.2846217367007723,0.26057721104640064,1
2.0205184926809094,0.22757975936315394,1
-0.19056370744026296,1.1071802370325534,-1
0.7711117578653857,0.7136025303241789,-1
0.18210628426333503,0.047835694237984075,1
1.4928771510239716,-0.2455016954960732,1
0.6799760760515081,-0.47941643425851005,1
-0.9758193012093661,0.37321040357297075,-1
1.685341384103634,-0.30413246114152426,1
1.7637519200161151,-0.017148194312942483,1
-0.9184325516950821,0.31753589699432005,-1
0.9228810211595855,0.38111539112832565,-1
-1.027410863590141,0.06511775654678142,-1
0.6599207729868353,-0.5072451047566395,1
2.0592387766257483,0.3926060154354701,1
0.9925849520417341,0.17386599379450415,-1
0.15427057997223448,0.9263584878304423,-1
1.6219791990523755,-0.24657088397669422,1
0.4080502348762857,-0.2944534882756305,1
0.9552571646201824,-0.11021763194129673,-1
0.10604038631204438,0.4484805595231172,1
-0.9538809713035189,0.2313536606603851,-1
0.9594785236618473,0.553456904550459,-1
1.5792152662166585,-0.1452214495689457,1
1.2713968052535112,-0.7059811399140776,1
1.96336861915667,-0.09337924268194506,1
2.0000513220734577,0.13925839686478997,1
0.19581763381462924,0.916625657461677,-1
1.8941343879024544,0.22126362620121875,1
0.9377357046300461,0.04717079613121106,-1
0.16715504086739172,-0.3172907720754529,1
-0.7741971182489445,0.40164745659935575,-1
-0.30669807159427276,0.9447254506575937,-1
0.7704659841574665,0.21974206394311024,-1
0.1948939827981364,1.0022216372975161,-1
0.5093551675885448,1.0315719293040946,-1
0.629181634265279,-0.44121379255917004,1
1.8859619768331755,-0.23522670535335088,1
0.9802062585731396,0.3377053061779063,-1
0.15634365366571398,0.23520361757506772,1
-0.909437746214546,0.11722589405756226,-1
-0.5434550701851142,1.0330545986775914,-1
0.739672488482688,0.7598998621183198,-1
1.1442760560398415,-0.3834237568934171,1
1.5255992082963092,-0.3845369292551672,1
0.023020082083199417,-0.11554292184304644,1
1.0959556424300276,0.28375554292979344,-1
1.1264397126970396,0.19861834839931758,-1
-0.6126584417275533,1.0160389917851094,-1
0.7749962608547332,0.9084444551021184,-1
-0.32385769948411325,0.9299810390985542,-1
1.5719104089616798,-0.22470151052926438,1
0.16959936731269412,0.22436383112929628,1
0.6512289932831711,0.5947106047982189,-1
0.6047860652647565,0.789191207805052,-1
-0.07008814819803982,0.8764802258558637,-1
0.46695654833654576,-0.09690015040313257,1
1.134565007470742,0.4667520078984987,-1
1.796160430752193,0.09232809154468723,1
1.0018487895952324,-0.3693851633403618,1
0.4959864471134128,0.761829331647838,-1
0.7272995420353718,-0.35819959751940983,1
-0.807046645772068,0.32814987460650763,-1
-0.7845550885963729,0.5580587270845245,-1
-0.7424552652879488,0.39347165056224115,-1
-0.28061001300694194,0.9514581098808889,-1
-0.837581420524389,0.6421900745350066,-1
1.9128362590551966,0.04613740912609919,1
2.0786057084559277,0.23254913603707927,1
0.9738464724088531,-0.4710010512983213,1
1.8936843764834708,0.22915670420480513,1
0.26357562959425507,0.18660593195897401,1
1.0445684643805906,0.6010854947183057,-1
0.5332068901262206,0.7664051534904437,-1
1.1043251508910794,0.2246779938275178,-1
0.9582958012679978,0.0790769026511438,-1
0.5294155785441449,1.0244251654971308,-1
-0.7238471817414169,0.6648648854545697,-1
-0.8062028573264929,0.43695766303074923,-1
-1.1398213589202209,0.2260126604942246,-1
0.18065809462023452,0.21693237779449576,1
0.4224616630374558,0.8444300024028321,-1
1.796646221044483,0.18689690209282825,1
1.426465180741114,-0.25259714189290194,1
0.027996716690691308,1.0301306838853976,-1
-0.17091486001917863,0.8384929848214998,-1
0.9846112623862091,-0.45345313247641367,1
0.08546427673776094,1.0034295502959756,-1
-1.1329923421936177,0.15865339937785636,-1
1.9630814633855405,0.25572211350471813,1
-0.021866696552977214,0.9326148454640044,-1
0.7569090134884228,0.10943794876856797,-1
1.4871908980709272,-0.4301648551526674,1
0.5236128194703662,0.8582342303710618,-1
0.1920392590269153,-0.09176064183460275,1
0.8769792538548952,-0.47232119605718104,1
0.7351281071369655,0.7114506488941573,-1
0.7406798772085925,0.5545048077455528,-1
-0.1846414473805184,1.063633984132094,-1
0.3393191674846249,1.059974158721821,-1
0.9886348654794946,-0.011796731289906326,-1
-0.0893814704772477,0.9659346628215667,-1
1.9348849421404806,0.26690009101012707,1
0.20310187660808285,0.0019088838230341132,1
-0.6360536172277589,0.7030115618894492,-1
-0.3223665680597529,0.9070575990865214,-1
1.7828685104544584,0.45193789454791883,1
1.1253875333606012,-0.47586836942088023,1
0.7824518543093332,-0.5344812941353462,1
1.6185492808493098,-0.24017695721875043,1
0.9620572194580809,0.06457829005368038,-1
0.6735924887367866,-0.43864071961291684,1
0.1499212010637328,0.060014769838393905,1
1.8574995374667143,-0.1452911337233716,1
-0.060901306901818386,0.6615386866620723,1
0.1864600660340226,0.8950219917599547,-1
0.28444122670452016,0.02072660425420242,1
-0.9242475062440857,0.1703891444507144,-1
1.7621961492868818,-0.1892092440822624,1
0.9661545630124307,-0.5993462203348483,1
0.625648165793434,0.7924689532920243,-1
-0.10019871234879107,0.9056764787730746,-1
-0.8516132701188673,0.3614460052890834,-1
0.49733932890827937,0.842029496723258,-1
0.5120945178038118,0.6150800094735401,-1
0.9433608356910523,-0.42969518494971304,1
-0.5066111809224993,0.8480990105246509,-1
1.0523193724905349,-0.5153564368340257,1
0.5095532095690611,-0.3415035810575797,1
1.8780577339254332,0.5178622828148491,1
1.7743544477302373,-0.4592332049919017,1
-0.9076446465454211,0.12619792627522675,-1
0.8390157263477078,-0.4247075481269329,1
0.530019342022356,0.7141266637539918,-1
2.0154261260471906,0.2807944486033978,1
0.9666179374959725,-0.3952062965907347,1
0.1624609038396979,0.5327530692721717,1
0.2493091313897326,1.0492692268754882,-1
1.2936084167436397,-0.5143362072820648,1
1.6498686808462861,-0.4793643368781103,1
-0.7290109441954934,0.4356948163764451,-1
1.802620985703741,-0.025903783762443823,1
-0.672340222279293,0.8195681402506828,-1
1.9762276233243543,0.3514310119294898,1
-0.14537195112941448,0.9377419325160814,-1
-0.0928144868976783,-0.07675957103200036,1
0.7778580731226021,0.26130520730758167,-1
0.47925358131013307,-0.2150409262934544,1
1.092187662580618,-0.5384155669899304,1
0.661711614560049,0.6260994514276372,-1
-0.5236610736873337,0.4504416587941786,-1
-0.9583778486391917,0.22995795413721257,-1
1.2099495203688935,-0.34025861611942515,1
1.9159845857801432,0.13956521445387912,1
-0.46151243008925286,0.9898397083303518,-1
0.31800237824126576,-0.405536020983599,1
-1.0237042048530882,0.1129654187840016,-1
0.3944843026450386,0.80380139402745,-1
-1.007842963201815,0.2352443548505173,-1
-0.9290732430088332,0.41078845220894367,-1
-0.9370079789759928,0.10548574373972512,-1
0.10248478515117157,0.8960055766464531,-1
-0.8210409495366208,0.30996890934098703,-1
0.9492836621016133,0.3931499506636648,-1
-0.8882465203737723,0.4872015973255826,-1
0.2634993423985198,0.9772588722043867,-1
1.7166990837645182,-0.21353301312878153,1
1.8331316400998474,0.03470206211733815,1
1.8518869917123184,-0.06279438706837519,1
1.584336990241869,-0.537634572796235,1
0.8493307563015037,0.5489734219845424,-1
1.383296459181259,-0.2697794757513706,1
0.25164104520757835,0.9577458411324203,-1
0.21378820331105686,0.09697874328700667,1
-0.37039270483642733,0.9829895459135578,-1
1.4688418597190176,-0.2471132766478412,1
-0.02658677456284564,0.9286690224585419,-1
1.2076068541629363,-0.503096537701331,1
0.06697516578902984,0.346892629974705,1
1.7902829997755834,-0.2086440655705143,1
0.22827029734314125,1.1382855395356695,-1
1.3952393834144403,-0.42597180933027146,1
0.3259533906020243,-0.41750832763653184,1
1.842569476888635,-0.09038521642271159,1
1.5786703746173356,-0.2351531334528274,1
0.8250886899178218,0.847481011596606,-1
0.8565798492497088,0.42621805830660164,-1
0.5086527157502102,0.8054520896742301,-1
-0.04438887271002338,0.34110782092645453,1
0.7171452432296823,-0.44925885109793606,1
1.1380709552924846,0.12916680101137107,-1
-0.5566006502142664,0.8400442286324599,-1
0.6178082545426571,-0.43556412473664313,1
-0.0451360318746277,0.20352958043370759,1
2.0205401294851897,0.5449753093243697,1
-0.9771630595797292,0.1302867926599332,-1
0.8921913522300456,0.2915153686119357,-1
-0.2670296819182345,1.0221976749509378,-1
0.13304877881945346,-0.05890065483871025,1
0.022139468615865493,1.0545239494290894,-1
0.9642733025801815,0.13168064766984866,-1
-0.7084293328635969,0.6168511396250755,-1
-1.1651130930519042,0.2113457807114097,-1
0.4041004021959498,0.9472167612224949,-1
1.8560154528014965,0.5530907825126237,1
1.2341769394124735,-0.3264987073258264,1
1.3574174590065156,-0.3436661666731025,1
-0.11230769833079965,0.2403902608048005,1
0.841583632331077,0.6429429460152757,-1
0.5188508965988394,0.9535404096898291,-1
1.4339929192992975,-0.5044096842195509,1
1.441192105161614,-0.3685777049539126,1
-0.14437062962294378,1.0457741483080136,-1
0.8877578092478352,0.5529610414038428,-1
0.9169675254640622,-0.6146290583918649,1
-1.0235117116828791,0.47318096573598184,-1
0.253901469706515,-0.3102142655627806,1
0.23117909030288064,0.8444373539576047,-1
1.3061898669936147,-0.422074582457562,1
-0.7084387032452371,0.7700266288113142,-1
0.31134561712758735,-0.22295947688988837,1
-0.988282132131414,0.07569896269147432,-1
0.8143697344687965,0.343153153985867,-1
-0.9241864238900569,0.40052149556930366,-1
0.04063842152502162,0.48684134354406233,1
-0.2452704669594905,0.8484981484306119,-1
0.23917677854697014,-0.20735036578867516,1
-0.8164223299458624,0.3973818152237486,-1
0.4986898710397854,-0.38542175624835967,1
1.8322399626789945,-0.0420295974894681,1
0.32661046392853993,-0.31049055106601003,1
1.051939657124335,0.3194805916093547,-1
1.806803708053471,-0.11267634833182978,1
1.5124272448862501,-0.16428822776306506,1
0.40226822398178014,0.9910222315250204,-1
0.03021833582780173,-0.14681965314979703,1
0.364013730059399,-0.34632337278955566,1
-0.7858316526799738,0.8103490995992713,-1
1.1786674531885668,-0.6181747509191526,1
0.0306183159034134,1.0288015452349888,-1
1.9558820412825773,0.23507143905698935,1
0.4341688031326217,1.0864980611892667,-1
1.8953971575687845,-0.03385312741137543,1
1.9914083934050693,0.22853787081094062,1
0.800117291549382,0.6164640766321093,-1
0.8151811453999913,0.32711629569611234,-1
0.14997927421603946,0.2368440682437425,1
0.09284724158741843,-0.15472592500581844,1
0.33449175140800924,0.8177045464958569,-1
0.03540224193533902,1.0850400576639243,-1
-0.6519403668101326,0.5564102538457385,-1
1.7307559733855242,-0.21943765875372925,1
0.13179577457069624,0.02899686164919909,1
1.57835566452041,0.0409370539677843,1
0.6208650966363166,0.8258017352611142,-1
-0.11953006417843957,0.32141027978119246,1
-0.6939280081917013,0.5089668904262112,-1
1.8352217969226126,0.0465935480964311,1
0.6074619231522357,0.6830745349143202,-1
-0.4331304936694943,1.0280621566347374,-1
0.3890151178237783,-0.2997858560663285,1
0.12944286911380382,0.163074154493094,1
1.1754283781614565,0.14043493154137388,-1
-0.9013785701837779,0.6664646204661775,-1
-0.32579803175219124,0.9990442920294089,-1
-0.6334125594808968,0.6992703890905706,-1
0.2668726406653695,-0.08061834983943819,1
-0.14696176945294784,0.18383087974696138,1
0.30249718231239753,-0.005753043809156894,1
0.0006262637100291355,0.3951724919263906,1
1.2110160226531146,-0.4760338747157323,1
0.6857542294589664,-0.4568209883181449,1
1.4378653328381183,-0.4079862164234764,1
0.3393939339982206,-0.2023023458305397,1
-0.9377553825630363,0.9364780516087219,-1
1.0686647094863166,-0.5528032315574136,1
1.6566760604090873,-0.28718210755742124,1
0.26687230668033834,0.9656529350868064,-1
-0.7215591697036797,0.6959589159310275,-1
-0.762385964906502,0.7336656943040355,-1
1.4401827937050942,-0.431461093573954,1
0.11803575374946275,0.025547151334315843,1
2.105083994992749,0.4012263945999441,1
-0.8314755509683126,0.6734335312712945,-1
1.0113453774192136,0.2132980476757723,-1
0.06299757670885582,0.3002470496097449,1
1.9664404275285359,0.21852273752293322,1
0.1631868931248189,0.310612724392334,1
1.0349637389783015,0.3119697952008255,-1
0.06875127694505881,0.3474606493455564,1
-0.1400781614624405,0.6171278626220127,1
1.8680439382601526,-0.0065533794691741976,1
-0.38081443483597094,1.1503486883694847,-1
0.6923824001880323,-0.5014367737442905,1
0.754695353715973,0.43841889501998144,-1
-0.728418780361122,0.6385511334781373,-1
0.4555601120017631,-0.4312559278850603,1
0.1722096215120971,0.9390037282928084,-1
-1.00223706644464,0.4343217292903615,-1
1.9541495871804548,0.22636059094690283,1
-1.0629941229963176,0.6289730356608931,-1
1.5395537182946233,-0.4139102953981001,1
0.9737884260950571,0.4401469226720067,-1
0.4237488659082108,-0.32457652373957896,1
-0.2770970972964448,0.9091098053291258,-1
0.46164740803170007,-0.22448435649724105,1
0.8812547981864587,-0.6496365175793014,1
1.0944455694142263,-0.3253717816495129,1
0.3347258663502306,-0.4370300506816703,1
0.4291715484894053,0.9954804661643444,-1
-0.8076878385610773,0.44202323031703217,-1
0.6974093913924675,0.5566475614268802,-1
0.7357600442709347,-0.4917364442570368,1
0.4812586798598266,-0.2941404970083682,1
-0.0005187611999155871,0.5594010384472716,1
1.8164495117378383,0.03727014878077839,1
0.9450867347802577,0.5513416696829789,-1
0.47571437901230934,-0.4284069506708213,1
1.1094118346801864,-0.5851903765503137,1
0.3211240822884508,0.9119651616292243,-1
-0.9327780090052276,0.53407448789002,-1
0.16062203593695265,0.3470379962241646,1
-0.0874909396074336,0.6377963488766177,1
1.9183985509015358,0.2930587783233317,1
-1.0991658167551264,0.38948125918407356,-1
1.0219982342339662,-0.48385765691298105,1
1.19148317072384,-0.5129918112690268,1
-0.6470813791593293,0.7623693250559079,-1
0.22350505747201932,-0.05259606915894692,1
0.04039777642861918,0.0209662482766082,1
-1.0522284247691038,0.7304522405647981,-1
-0.40420668736830423,0.9601069391628326,-1
0.7671341433763296,-0.3337565165183256,1
0.32257151870068834,-0.07310152778329138,1
0.010845681741823966,0.131794805442398,1
1.0017137583170395,0.3213077867640215,-1
0.7417473356500216,0.772289615051714,-1
0.937872830993194,0.45563189932002823,-1
0.1249468629576569,-0.20948574397131992,1
0.7768430244838589,0.4642382653335381,-1
-0.2148123353393436,0.8875530756271968,-1
0.8954704149093123,0.5265527683245511,-1
0.9799505929441923,-0.4372891340252157,1
0.6704489892105003,0.7708628360224232,-1
0.6312398616303883,0.8457343207879422,-1
-0.2719337023006324,0.8745032527855561,-1
1.2098291564338195,-0.6220888829538549,1
0.9174519729690219,-0.3780737124608401,1
1.6948171768920206,-0.1363922303456121,1
0.6812892667235305,0.7250380029792012,-1
0.602594455183963,-0.2265695826370808,1
1.7187518805745692,-0.03596363616901809,1
0.7328743285108831,0.4635315296863581,-1
0.2503105902615745,-0.21385669107223604,1
0.09679585893747814,0.33705268230315466,1
0.032726210088898894,0.7820483291714645,-1
-0.6149428403399699,0.39081405830312005,-1
0.27878274032695716,1.004998721144746,-1
-0.03395027847328896,0.4791708702490296,1
0.3285319139409721,-0.08204806494135283,1
1.9818286960763691,0.20800839744411842,1
0.2822513915598529,0.09314023196705679,1
-0.057659565724791514,0.25452365416438383,1
1.886626951874441,-0.19788134381869193,1
2.161362155663918,0.45348658118312124,1
0.6578746787946024,0.6540648801749227,-1
0.5641860542659681,0.6287844000928935,-1
0.1016897686963329,0.2332915786296964,1
1.5579870081315554,-0.40714585523355845,1
1.8530972411184106,-0.013421954382867442,1
-0.060631282150116095,0.9410168221775267,-1
-0.8826871927803698,0.3493324634288173,-1
-0.02367050553295441,0.28081356043317995,1
0.9511844591257346,-0.5062961717452916,1
2.00445178378787,0.3007898782368796,1
0.673323813844642,0.7723603924198533,-1
0.9458663680794583,0.30738110738390434,-1
0.8327902101185448,0.47882055960872877,-1
-0.9938092974255014,0.08010231937918871,-1
-0.9197057149829603,0.048356443793315586,-1
1.099531361677785,0.18939606295676914,-1
-0.8176164395694019,0.42046841605207846,-1
0.6224191791642095,-0.41054940798868567,1
-0.7551522384545533,0.8334953557686751,-1
-0.08713345281273305,1.0382483592223144,-1
1.5609148731219988,-0.18744132605133812,1
-0.9306140553651605,0.0793400992813311,-1
1.5288217840492635,-0.42957144096942534,1
0.3619816491389395,0.9679050808115699,-1
1.8841015328024209,0.3166781478731652,1
2.0837654975661373,0.4688941684779853,1
2.168420769796215,0.6432554840742517,1
0.5631538459756604,1.008670670064061,-1
-0.01137282034474784,1.0151957016412458,-1
0.33142737387225424,0.7151843244738079,-1
0.9811720820877372,0.4229096151113783,-1
